Timestamp,ID,Data Centre,Category,Duty,Party (JSON),[Practice],[Loot],[Duty Completion],[One Player per Job]
2025-05-12 11:15:00,403690,Mana,DeepDungeons,Eureka Orthos,"[{""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM SCH AST SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}]",0,0,0,0
2025-05-12 11:15:00,71080,Meteor,,,"[{""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM SCH AST SGE""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}]",1,0,0,0
2025-05-12 11:15:00,71087,Meteor,,,"[{""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,71090,Meteor,,,"[{""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,403250,Mana,,,"[{""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,71130,Meteor,,,"[{""filled"": true, ""role"": ""unknown"", ""job"": ""LTW""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,402663,Mana,,,"[{""filled"": true, ""role"": ""dps"", ""job"": ""BLU""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,56364,Crystal,,,"[{""filled"": true, ""role"": ""unknown"", ""job"": ""FSH""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,116243,Gaia,,,"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,403646,Mana,DutyRoulette,Duty Roulette: High-level Dungeons,"[{""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,1,0,0
2025-05-12 11:15:00,71163,Meteor,DutyRoulette,Duty Roulette: Main Scenario,"[{""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,0,1,0
2025-05-12 11:15:00,71167,Meteor,DutyRoulette,Duty Roulette: Alliance Raids,"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,71169,Meteor,DutyRoulette,Duty Roulette: Leveling,"[{""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM SCH AST SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,107238,Light,Dungeons,The Lunar Subterrane,"[{""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,1,0,0
2025-05-12 11:15:00,53310,Elemental,Dungeons,Neverreap,"[{""filled"": true, ""role"": ""dps"", ""job"": ""BLU""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLU""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BLU""}, {""filled"": false, ""role"": ""dps"", ""job"": ""BLU""}]",0,0,0,0
2025-05-12 11:15:00,107183,Light,Trials,The Minstrel's Ballad: Sphene's Burden,"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}]",0,1,0,1
2025-05-12 11:15:00,116193,Gaia,Trials,Worqor Lar Dor (Extreme),"[{""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SMN""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}]",0,1,0,0
2025-05-12 11:15:00,53308,Elemental,Trials,The Minstrel's Ballad: Sphene's Burden,"[{""filled"": true, ""role"": ""dps"", ""job"": ""MNK""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM SCH AST SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}]",0,0,1,0
2025-05-12 11:15:00,403604,Mana,Trials,The Minstrel's Ballad: Hydaelyn's Call,"[{""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}]",0,1,0,0
2025-05-12 11:15:00,53332,Elemental,Trials,The Akh Afah Amphitheatre (Extreme),"[{""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""healer"", ""job"": ""AST""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,0,1,0
2025-05-12 11:15:00,402658,Mana,Trials,Worqor Lar Dor (Extreme),"[{""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM SCH AST SGE""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}]",0,1,0,0
2025-05-12 11:15:00,116216,Gaia,Trials,The Dancing Plague (Extreme),"[{""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,1,0
2025-05-12 11:15:00,116219,Gaia,Trials,The Dying Gasp,"[{""filled"": true, ""role"": ""tank"", ""job"": ""DRK""}, {""filled"": false, ""role"": ""tank"", ""job"": ""PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM SCH AST SGE""}, {""filled"": false, ""role"": ""healer"", ""job"": ""WHM SCH AST SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""MNK DRG BRD BLM SMN NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,0,1,0
2025-05-12 11:15:00,20572,Materia,Trials,The Interphos,"[{""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SGE""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""tank"", ""job"": ""GNB""}, {""filled"": true, ""role"": ""dps"", ""job"": ""NIN""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,71121,Meteor,Raids,Anabaseios: The Tenth Circle,"[{""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM SCH AST SGE""}, {""filled"": false, ""role"": ""healer"", ""job"": ""CNJ WHM SCH AST SGE""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM DNC RPR VPR PCT""}]",0,0,0,0
2025-05-12 11:15:00,403551,Mana,Raids,AAC Cruiserweight M1,"[{""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": false, ""role"": ""tank"", ""job"": ""GLA MRD PLD WAR DRK GNB""}, {""filled"": true, ""role"": ""healer"", ""job"": ""WHM""}, {""filled"": true, ""role"": ""healer"", ""job"": ""SCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""RDM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}]",0,0,0,1
2025-05-12 11:15:00,403495,Mana,Raids,Eden's Promise: Eternity (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""tank"", ""job"": ""PLD""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DRG""}, {""filled"": true, ""role"": ""dps"", ""job"": ""MCH""}, {""filled"": true, ""role"": ""dps"", ""job"": ""VPR""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}]",0,0,1,0
2025-05-12 11:15:00,403515,Mana,Raids,Asphodelos: The Fourth Circle (Savage),"[{""filled"": true, ""role"": ""dps"", ""job"": ""PCT""}, {""filled"": true, ""role"": ""tank"", ""job"": ""WAR""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""SAM""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}, {""filled"": false, ""role"": ""dps"", ""job"": ""PGL LNC ARC THM MNK DRG BRD BLM ACN SMN ROG NIN MCH SAM RDM BLU DNC RPR VPR PCT""}, {""filled"": true, ""role"": ""dps"", ""job"": ""DNC""}, {""filled"": true, ""role"": ""dps"", ""job"": ""BLM""}]",0,1,0,0
2025-05-12 11:15:00,107283,Light,Raids,The Orbonne Monastery,"[{""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": ""GLA PGL MRD LNC ARC CNJ THM PLD MNK WAR DRG BRD WHM BLM ACN SMN SCH ROG NIN MCH DRK AST SAM RDM BLU GNB DNC RPR SGE VPR PCT""}, {""filled"": false, ""role"": ""unknown"", ""job"": """"}, {""filled"": false, ""role"": ""unknown"", ""job"": """"}, {""filled"": false, ""role"": ""unknown"", ""job"": """"}, {""filled"": false, ""role"": ""unknown"", ""job"": """"}, {""filled"": false, ""role"": ""unknown"", ""job"": """"}]",1,0,0,0
